epoch,batch,train_loss,train_accuracy
1,85,0.3467107,0.8125
1,86,0.31407642,0.90625
1,87,0.2262437,1.0
1,88,0.4852459,0.78125
1,89,0.46249223,0.8125
1,90,0.21844345,0.90625
1,91,0.21324499,0.9375
1,92,0.24863899,0.875
1,93,0.19849059,0.96875
1,94,0.26543254,0.90625
1,95,0.21134825,0.96875
1,96,0.28157407,0.875
1,97,0.22996308,0.90625
1,98,0.23747803,0.9375
1,99,0.23518772,0.90625
1,100,0.4034332,0.875
1,101,0.25200176,0.875
1,102,0.40184063,0.84375
1,103,0.23565854,0.90625
1,104,0.29599032,0.875
1,105,0.22684807,0.9375
1,106,0.28443202,0.84375
1,107,0.22574538,0.90625
1,108,0.19864504,0.9375
1,109,0.16760156,0.96875
1,110,0.24531583,0.9375
1,111,0.25000405,0.9375
1,112,0.25663263,0.90625
1,113,0.3899237,0.8125
1,114,0.33657917,0.84375
1,115,0.20523886,0.96875
1,116,0.44634432,0.84375
1,117,0.25084114,0.875
1,118,0.42951924,0.75
1,119,0.21365434,0.96875
1,120,0.24391134,0.9375
1,121,0.14096032,0.9375
1,122,0.2594121,0.875
1,123,0.20028226,0.9375
1,124,0.26458347,0.90625
1,125,0.37668592,0.875
1,126,0.19228183,0.9375
1,127,0.20931594,0.96875
1,128,0.19941346,0.96875
1,129,0.2160575,0.9375
1,130,0.3726692,0.71875
1,131,0.38216835,0.84375
1,132,0.4043703,0.84375
1,133,0.17578629,0.9375
1,134,0.15701635,0.96875
1,135,0.14361605,0.96875
1,136,0.17825992,0.96875
1,137,0.34208918,0.84375
1,138,0.14211181,1.0
1,139,0.21877185,0.90625
1,140,0.233224,0.90625
1,141,0.27075765,0.875
1,142,0.2704978,0.875
1,143,0.262557,0.90625
1,144,0.36259606,0.8125
1,145,0.29087442,0.8125
1,146,0.19187285,0.90625
1,147,0.31439105,0.90625
1,148,0.18660486,0.875
1,149,0.14002417,0.96875
1,150,0.38523912,0.8125
1,151,0.1667093,0.90625
1,152,0.27010053,0.90625
1,153,0.37131625,0.8125
1,154,0.21372183,0.9375
1,155,0.119227745,0.96875
1,156,0.16606262,0.96875
1,157,0.101656035,0.96875
1,158,0.35493156,0.8125
1,159,0.15682647,0.96875
1,160,0.18907681,0.9375
1,161,0.18354465,0.90625
1,162,0.19505009,0.90625
1,163,0.17108902,0.90625
1,164,0.33900294,0.84375
1,165,0.16420883,0.90625
1,166,0.18602082,0.9375
1,167,0.27275118,0.90625
1,168,0.26352552,0.84375
1,169,0.17852837,0.9375
1,170,0.24936904,0.84375
1,171,0.38812944,0.8125
1,172,0.20865506,0.9375
1,173,0.16623312,0.9375
1,174,0.22082104,0.9375
1,175,0.25551614,0.84375
1,176,0.15271294,0.90625
1,177,0.19932613,0.9375
1,178,0.2310677,0.875
1,179,0.21669927,0.875
1,180,0.28987157,0.84375
1,181,0.17457865,0.9375
1,182,0.20360379,0.9375
1,183,0.35655975,0.84375
1,184,0.25431135,0.9375
1,185,0.13154396,0.96875
1,186,0.313241,0.875
1,187,0.10321538,1.0
1,188,0.30202943,0.875
1,189,0.27058944,0.84375
1,190,0.32920018,0.84375
1,191,0.14060144,0.96875
1,192,0.38580522,0.78125
1,193,0.19914828,0.875
1,194,0.19459169,0.90625
1,195,0.17415392,0.90625
1,196,0.37678137,0.8125
1,197,0.37832567,0.84375
1,198,0.2945963,0.84375
1,199,0.27177924,0.90625
1,200,0.24950235,0.875
1,201,0.26057696,0.90625
1,202,0.13235982,0.9375
1,203,0.32684484,0.875
1,204,0.094384275,1.0
1,205,0.25753495,0.90625
1,206,0.1439812,0.96875
1,207,0.21900319,0.90625
1,208,0.24521735,0.90625
1,209,0.20709893,0.9375
1,210,0.18518624,0.9375
1,211,0.24967964,0.875
1,212,0.18945953,0.9375
1,213,0.26032975,0.875
1,214,0.28024775,0.84375
1,215,0.32843137,0.875
1,216,0.12139401,0.96875
1,217,0.26852158,0.875
1,218,0.2612161,0.90625
1,219,0.18939213,0.9375
1,220,0.27119553,0.90625
1,221,0.22891079,0.96875
1,222,0.14872219,0.9375
1,223,0.12967621,0.9375
1,224,0.13762215,1.0
1,225,0.18332921,0.90625
1,226,0.220382,0.90625
1,227,0.14182489,0.9375
1,228,0.30258843,0.875
1,229,0.08803145,1.0
1,230,0.24864021,0.90625
1,231,0.17122497,0.96875
1,232,0.23231909,0.9375
1,233,0.14782806,0.9375
1,234,0.28051895,0.90625
1,235,0.24825282,0.875
1,236,0.07514473,1.0
1,237,0.14152053,0.96875
1,238,0.17769471,0.90625
1,239,0.31837198,0.8125
1,240,0.42621017,0.84375
1,241,0.41240758,0.8125
1,242,0.13105844,0.96875
1,243,0.07166977,1.0
1,244,0.20591483,0.9375
1,245,0.14233859,0.96875
1,246,0.16400145,0.9375
1,247,0.23935485,0.9375
1,248,0.2055009,0.90625
1,249,0.18822294,0.90625
1,250,0.15043212,0.96875
1,251,0.12894133,0.96875
1,252,0.35267395,0.84375
1,253,0.14148165,0.9375
1,254,0.16247909,0.9375
1,255,0.32752708,0.8125
1,256,0.37729415,0.84375
1,257,0.28065562,0.9375
1,258,0.18784982,0.9375
1,259,0.18871601,0.90625
1,260,0.09490344,0.96875
1,261,0.16740038,0.9375
1,262,0.42606196,0.8125
1,263,0.26719427,0.9375
1,264,0.1913465,0.9375
1,265,0.16709757,0.96875
1,266,0.18315169,0.9375
1,267,0.122415036,0.96875
1,268,0.17737526,0.90625
1,269,0.14374542,0.96875
1,270,0.14264326,0.90625
1,271,0.22982924,0.90625
1,272,0.33188707,0.875
1,273,0.27888235,0.90625
1,274,0.21326664,0.9375
1,275,0.19142507,0.90625
1,276,0.18318829,0.9375
1,277,0.22445107,0.90625
1,278,0.18504038,0.90625
1,279,0.2831869,0.84375
1,280,0.24247152,0.9375
1,281,0.08474583,1.0
1,282,0.36791527,0.8125
1,283,0.16675203,0.90625
1,284,0.14163607,0.96875
1,285,0.23335008,0.90625
1,286,0.20096122,0.90625
1,287,0.20048092,0.9375
1,288,0.19355859,0.90625
1,289,0.13614164,0.9375
1,290,0.2831049,0.84375
1,291,0.16942893,0.90625
1,292,0.15073271,0.96875
1,293,0.18415388,0.9375
1,294,0.17802225,0.9375
1,295,0.21535203,0.90625
1,296,0.16549872,0.90625
1,297,0.11453416,0.96875
1,298,0.1688683,0.90625
1,299,0.1801044,0.9375
1,300,0.20655261,0.90625
1,301,0.11903287,1.0
1,302,0.24130376,0.90625
1,303,0.19725953,0.90625
1,304,0.44807738,0.875
1,305,0.30799213,0.875
1,306,0.082976215,0.96875
1,307,0.15179081,0.9375
1,308,0.08195912,1.0
1,309,0.14750388,0.9375
1,310,0.07975421,1.0
1,311,0.39995694,0.78125
1,312,0.048173636,1.0
1,313,0.40006152,0.84375
1,314,0.1549352,0.9375
1,315,0.19788133,0.90625
1,316,0.18903151,0.90625
1,317,0.478037,0.78125
1,318,0.14196876,0.96875
1,319,0.1984854,0.90625
1,320,0.29248497,0.84375
1,321,0.22155851,0.90625
1,322,0.17647505,0.90625
1,323,0.25998208,0.8125
1,324,0.21756682,0.90625
1,325,0.29929924,0.90625
1,326,0.22039777,0.90625
1,327,0.24283884,0.875
1,328,0.116487026,0.9375
1,329,0.4054428,0.84375
1,330,0.2706525,0.875
1,331,0.35521442,0.8125
1,332,0.30420294,0.875
1,333,0.36492655,0.84375
1,334,0.1987447,0.90625
1,335,0.2150175,0.875
1,336,0.17178217,0.9375
1,337,0.24730058,0.84375
1,338,0.16761988,0.9375
1,339,0.3327644,0.84375
1,340,0.10882844,0.96875
1,341,0.09856477,1.0
1,342,0.10304044,0.96875
1,343,0.051919647,1.0
1,344,0.060286645,1.0
1,345,0.4415073,0.84375
1,346,0.20627728,0.90625
1,347,0.23515244,0.90625
1,348,0.2858047,0.875
1,349,0.15621626,0.96875
1,350,0.055499855,1.0
1,351,0.04492163,1.0
1,352,0.4683465,0.8125
1,353,0.34149206,0.8125
1,354,0.16800149,0.96875
1,355,0.12791559,0.9375
1,356,0.18935256,0.9375
1,357,0.07396681,0.96875
1,358,0.19578747,0.9375
1,359,0.19303624,0.9375
1,360,0.1589627,0.9375
1,361,0.396214,0.8125
1,362,0.1611889,0.96875
1,363,0.15073575,0.9375
1,364,0.15470922,0.96875
1,365,0.12661907,0.9375
1,366,0.089759044,0.96875
1,367,0.265142,0.875
1,368,0.255777,0.90625
1,369,0.13616443,0.96875
1,370,0.19523,0.9375
1,371,0.16464664,0.96875
1,372,0.09494116,1.0
1,373,0.1714973,0.9375
1,374,0.3721163,0.78125
1,375,0.18337274,0.96875
2,376,0.14558546,0.96875
2,377,0.29885766,0.875
2,378,0.5957642,0.84375
2,379,0.1256676,0.96875
2,380,0.20568547,0.90625
2,381,0.25303546,0.875
2,382,0.0667856,1.0
2,383,0.26693642,0.84375
2,384,0.074741215,0.96875
2,385,0.089209765,0.96875
2,386,0.20335501,0.875
2,387,0.24984187,0.875
2,388,0.12150818,0.9375
2,389,0.19365485,0.9375
2,390,0.3986001,0.9375
2,391,0.33407903,0.875
2,392,0.21088764,0.90625
2,393,0.32370645,0.84375
2,394,0.28882048,0.875
2,395,0.12550636,1.0
2,396,0.388489,0.84375
2,397,0.20854479,0.9375
2,398,0.17173897,0.875
2,399,0.102958135,1.0
2,400,0.24284557,0.875
2,401,0.15091647,0.9375
2,402,0.13311219,0.96875
2,403,0.17835963,0.90625
2,404,0.10570994,0.9375
2,405,0.20066778,0.90625
2,406,0.1125163,0.90625
2,407,0.5109831,0.8125
2,408,0.2788119,0.90625
2,409,0.15448584,0.9375
2,410,0.13540268,0.96875
2,411,0.27427703,0.875
2,412,0.21017085,0.90625
2,413,0.09848095,0.96875
2,414,0.06141872,1.0
2,415,0.11575493,0.9375
2,416,0.11959754,0.9375
2,417,0.30364096,0.9375
2,418,0.17541865,0.96875
2,419,0.20898663,0.9375
2,420,0.28608602,0.84375
2,421,0.10620137,0.96875
2,422,0.2340912,0.84375
2,423,0.30393884,0.84375
2,424,0.18381943,0.90625
2,425,0.3386728,0.875
2,426,0.12138456,0.9375
2,427,0.09198879,0.96875
2,428,0.27568698,0.84375
2,429,0.12408346,0.9375
2,430,0.22828674,0.90625
2,431,0.19026199,0.875
2,432,0.10777113,0.96875
2,433,0.06754859,1.0
2,434,0.24601513,0.90625
2,435,0.20962547,0.9375
2,436,0.05676993,1.0
2,437,0.23131071,0.90625
2,438,0.087281205,0.96875
2,439,0.09639782,0.96875
2,440,0.20868884,0.9375
2,441,0.11997076,0.96875
2,442,0.25045356,0.875
2,443,0.09028584,0.96875
2,444,0.17084819,0.9375
2,445,0.14876172,0.96875
2,446,0.1349726,0.9375
2,447,0.08924337,1.0
2,448,0.14687604,0.9375
2,449,0.32458284,0.84375
2,450,0.1950947,0.9375
2,451,0.19774725,0.875
2,452,0.1863882,0.90625
2,453,0.2201897,0.875
2,454,0.0820692,0.96875
2,455,0.11731964,0.9375
2,456,0.07577627,1.0
2,457,0.20447081,0.9375
2,458,0.10453694,0.96875
2,459,0.20018864,0.90625
2,460,0.113319114,0.96875
2,461,0.30553615,0.84375
2,462,0.14439957,0.96875
2,463,0.07765942,0.96875
2,464,0.10877639,0.96875
2,465,0.14460467,0.9375
2,466,0.26525527,0.875
2,467,0.2453243,0.90625
2,468,0.21977141,0.90625
2,469,0.23215595,0.90625
2,470,0.16165933,0.90625
2,471,0.20768295,0.875
2,472,0.2008739,0.96875
2,473,0.34253255,0.84375
2,474,0.19856527,0.875
2,475,0.3450588,0.875
2,476,0.17284262,0.9375
2,477,0.25504765,0.90625
2,478,0.23162341,0.9375
2,479,0.119495854,0.96875
2,480,0.24423088,0.875
2,481,0.28625125,0.90625
2,482,0.2372969,0.875
2,483,0.27180442,0.9375
2,484,0.23919378,0.90625
2,485,0.22957014,0.84375
2,486,0.17264107,0.9375
2,487,0.2366948,0.9375
2,488,0.3829142,0.84375
2,489,0.36038902,0.84375
2,490,0.38847718,0.8125
2,491,0.2496151,0.90625
2,492,0.15981945,0.9375
2,493,0.10732379,0.96875
2,494,0.10231782,0.96875
2,495,0.12706588,0.96875
2,496,0.22518557,0.90625
2,497,0.20567936,0.90625
2,498,0.38639635,0.84375
2,499,0.38827714,0.875
2,500,0.33258748,0.875
2,501,0.11539305,0.96875
2,502,0.2636437,0.84375
2,503,0.13323957,0.90625
2,504,0.06375567,1.0
2,505,0.23044538,0.9375
2,506,0.14192724,0.90625
2,507,0.34925434,0.90625
2,508,0.3576338,0.84375
2,509,0.37595388,0.84375
2,510,0.19944663,0.9375
2,511,0.23285063,0.90625
2,512,0.32358065,0.90625
2,513,0.12708986,0.96875
2,514,0.2386872,0.9375
2,515,0.38494948,0.875
2,516,0.43704712,0.8125
2,517,0.16758722,0.9375
2,518,0.14215893,0.9375
2,519,0.28216904,0.875
2,520,0.19215497,0.9375
2,521,0.21424335,0.90625
2,522,0.20901237,0.90625
2,523,0.11102496,0.96875
2,524,0.2586184,0.875
2,525,0.15556952,0.96875
2,526,0.31287068,0.8125
2,527,0.32320297,0.8125
2,528,0.08856754,0.9375
2,529,0.07265152,1.0
2,530,0.46111202,0.8125
2,531,0.06697519,1.0
2,532,0.24688642,0.90625
2,533,0.1946261,0.9375
2,534,0.23091604,0.9375
2,535,0.24730837,0.875
2,536,0.18724489,0.9375
2,537,0.057077367,1.0
2,538,0.3025371,0.84375
2,539,0.25719023,0.8125
2,540,0.34152693,0.84375
2,541,0.15826376,0.96875
2,542,0.14898905,0.9375
2,543,0.16342486,0.9375
2,544,0.17601953,0.96875
2,545,0.33779413,0.875
2,546,0.50433075,0.84375
2,547,0.19661282,0.875
2,548,0.24570084,0.90625
2,549,0.24232231,0.90625
2,550,0.12525924,0.90625
2,551,0.20143117,0.90625
2,552,0.23577759,0.90625
2,553,0.18518434,0.90625
2,554,0.16543756,0.90625
2,555,0.16018043,0.9375
2,556,0.1517445,0.96875
2,557,0.18860331,0.90625
2,558,0.14672741,0.90625
2,559,0.25802764,0.875
2,560,0.12173496,0.96875
2,561,0.26212847,0.875
2,562,0.16533092,0.90625
2,563,0.10202273,0.9375
2,564,0.2772493,0.875
2,565,0.1716418,0.96875
2,566,0.13822733,0.9375
2,567,0.052856382,1.0
2,568,0.20854048,0.9375
2,569,0.11312025,0.9375
2,570,0.36461586,0.84375
2,571,0.056737643,1.0
2,572,0.12631145,0.9375
2,573,0.07801825,1.0
2,574,0.08485007,0.96875
2,575,0.050356038,1.0
2,576,0.07767019,1.0
2,577,0.086807474,1.0
2,578,0.30875772,0.84375
2,579,0.14681388,0.9375
2,580,0.12425633,0.96875
2,581,0.14523803,0.96875
2,582,0.2113287,0.90625
2,583,0.19683596,0.90625
2,584,0.15941909,0.90625
2,585,0.14838433,0.96875
2,586,0.18698534,0.90625
2,587,0.19006859,0.875
2,588,0.13344066,0.96875
2,589,0.13041912,0.9375
2,590,0.064523,1.0
2,591,0.102208935,0.96875
2,592,0.17897858,0.9375
2,593,0.1302938,0.9375
2,594,0.14133254,0.96875
2,595,0.08863149,1.0
2,596,0.18605262,0.9375
2,597,0.24428861,0.90625
2,598,0.09537704,0.9375
2,599,0.07676321,1.0
2,600,0.16671623,0.9375
2,601,0.16735153,0.9375
2,602,0.20806573,0.9375
2,603,0.4719592,0.84375
2,604,0.14371184,0.96875
2,605,0.095463544,0.9375
2,606,0.20716073,0.9375
2,607,0.1825739,0.875
2,608,0.27041635,0.875
2,609,0.21964717,0.875
2,610,0.30890182,0.875
2,611,0.08296041,0.96875
2,612,0.1942928,0.9375
2,613,0.235472,0.9375
2,614,0.21002218,0.9375
2,615,0.1279522,0.96875
2,616,0.31516644,0.90625
2,617,0.15647995,0.90625
2,618,0.11562467,0.96875
2,619,0.3217069,0.8125
2,620,0.042520706,1.0
2,621,0.08080606,1.0
2,622,0.08851268,1.0
2,623,0.11812324,0.96875
2,624,0.17637016,0.9375
2,625,0.20580038,0.90625
2,626,0.21749534,0.9375
2,627,0.29716554,0.875
2,628,0.15452136,0.9375
2,629,0.09879331,1.0
2,630,0.14155635,0.9375
2,631,0.065018535,1.0
2,632,0.20707567,0.9375
2,633,0.05595802,1.0
2,634,0.14250828,0.9375
2,635,0.25277036,0.90625
2,636,0.2069023,0.9375
2,637,0.13609335,0.9375
2,638,0.098891735,1.0
2,639,0.09558238,0.9375
2,640,0.13294551,0.96875
2,641,0.2846282,0.90625
2,642,0.34657893,0.84375
2,643,0.0717932,0.96875
2,644,0.23875971,0.90625
2,645,0.15848371,0.9375
2,646,0.21361707,0.90625
2,647,0.194714,0.9375
2,648,0.05291815,1.0
2,649,0.25354984,0.875
2,650,0.13311528,0.9375
2,651,0.14197265,0.9375
2,652,0.18798102,0.9375
2,653,0.23410031,0.9375
2,654,0.074495085,1.0
2,655,0.0791316,1.0
2,656,0.15653303,0.9375
2,657,0.08304588,0.96875
2,658,0.32240793,0.875
2,659,0.21147972,0.90625
2,660,0.06465845,1.0
2,661,0.07580103,0.96875
2,662,0.054840136,1.0
2,663,0.13725659,0.9375
2,664,0.292105,0.875
2,665,0.19988967,0.90625
2,666,0.10149131,0.96875
2,667,0.12879948,0.96875
2,668,0.21179351,0.90625
2,669,0.16334984,0.90625
2,670,0.097979404,1.0
2,671,0.12601157,0.9375
2,672,0.13851917,0.96875
2,673,0.07844454,0.96875
2,674,0.2492402,0.9375
2,675,0.21303917,0.90625
2,676,0.20156999,0.9375
2,677,0.16497128,0.9375
2,678,0.16203947,0.9375
2,679,0.09518226,0.96875
2,680,0.16057743,0.9375
2,681,0.2930376,0.875
2,682,0.18324204,0.90625
2,683,0.16463448,0.90625
2,684,0.18381679,0.9375
2,685,0.29967186,0.875
2,686,0.12211789,0.9375
2,687,0.4290833,0.875
2,688,0.15327483,0.90625
2,689,0.1379953,0.9375
2,690,0.17764221,0.9375
2,691,0.27951142,0.875
2,692,0.3502114,0.90625
2,693,0.2759033,0.90625
2,694,0.19942474,0.90625
2,695,0.14878565,0.96875
2,696,0.25958344,0.875
2,697,0.20241256,0.90625
2,698,0.1680056,0.9375
2,699,0.1627054,0.90625
2,700,0.22904296,0.875
2,701,0.14916295,0.96875
2,702,0.24243988,0.90625
2,703,0.20628338,0.9375
2,704,0.08901025,0.9375
2,705,0.3012016,0.90625
2,706,0.13112068,0.9375
2,707,0.07340026,0.96875
2,708,0.17184508,0.90625
2,709,0.2565742,0.9375
2,710,0.17908767,0.90625
2,711,0.23901343,0.875
2,712,0.12754966,0.9375
2,713,0.21874586,0.90625
2,714,0.13900678,0.9375
2,715,0.1356976,0.9375
2,716,0.17458975,0.875
2,717,0.17732356,0.96875
2,718,0.08312284,1.0
2,719,0.07372644,0.96875
2,720,0.19381747,0.9375
2,721,0.06763021,1.0
2,722,0.053064246,1.0
2,723,0.10082563,0.96875
2,724,0.17974831,0.90625
2,725,0.18727301,0.90625
2,726,0.2144165,0.90625
2,727,0.13984962,0.9375
2,728,0.19716054,0.96875
2,729,0.18074134,0.875
2,730,0.09612889,0.96875
2,731,0.3777792,0.8125
2,732,0.18960026,0.90625
2,733,0.21763459,0.9375
2,734,0.20832175,0.90625
2,735,0.20376377,0.96875
2,736,0.27079508,0.90625
2,737,0.15087733,0.90625
2,738,0.19257003,0.90625
2,739,0.18133397,0.90625
2,740,0.2806302,0.84375
2,741,0.12705944,0.9375
2,742,0.30116847,0.9375
2,743,0.2627897,0.90625
2,744,0.086070165,1.0
2,745,0.20058742,0.90625
2,746,0.25622785,0.875
2,747,0.22153634,0.9375
2,748,0.23492402,0.90625
2,749,0.17756115,0.90625
2,750,0.25868273,0.875
3,751,0.05844034,1.0
3,752,0.18918303,0.9375
3,753,0.3806864,0.8125
3,754,0.1626777,0.90625
3,755,0.545418,0.78125
3,756,0.27355328,0.875
3,757,0.20186687,0.90625
3,758,0.1459237,0.90625
3,759,0.24768354,0.90625
3,760,0.108456105,0.96875
3,761,0.09494454,0.96875
3,762,0.19916213,0.875
3,763,0.038002882,1.0
3,764,0.20310964,0.9375
3,765,0.12930124,0.9375
3,766,0.08771876,0.96875
3,767,0.28381485,0.875
3,768,0.28970075,0.9375
3,769,0.23971473,0.875
3,770,0.4070771,0.84375
3,771,0.11078771,1.0
3,772,0.14680086,0.96875
3,773,0.037170224,1.0
3,774,0.05934588,0.96875
3,775,0.16014741,0.90625
3,776,0.129475,1.0
3,777,0.13931336,0.9375
3,778,0.31130034,0.875
3,779,0.1477799,0.9375
3,780,0.101174094,0.96875
3,781,0.12199464,0.96875
3,782,0.16211265,0.9375
3,783,0.14331064,0.9375
3,784,0.1764708,0.9375
3,785,0.20826322,0.9375
3,786,0.16151114,0.90625
3,787,0.26892313,0.8125
3,788,0.12826812,0.9375
3,789,0.034256354,1.0
3,790,0.083169855,1.0
3,791,0.19245079,0.9375
3,792,0.17392854,0.90625
3,793,0.12265373,0.90625
3,794,0.07384098,1.0
3,795,0.09556236,0.96875
3,796,0.106864564,1.0
3,797,0.12063559,0.96875
3,798,0.14299701,0.9375
3,799,0.060931623,1.0
3,800,0.21669787,0.90625
3,801,0.08178058,1.0
3,802,0.055766575,1.0
3,803,0.31520367,0.84375
3,804,0.1503628,0.96875
3,805,0.060161557,1.0
3,806,0.14219745,0.9375
3,807,0.11849091,0.96875
3,808,0.42711172,0.78125
3,809,0.06430394,1.0
3,810,0.11948309,0.9375
3,811,0.13832861,0.96875
3,812,0.19648568,0.875
3,813,0.07873406,1.0
3,814,0.34088054,0.90625
3,815,0.07561412,1.0
3,816,0.1235305,0.9375
3,817,0.3747297,0.875
3,818,0.054665178,1.0
3,819,0.28953826,0.90625
3,820,0.17733677,0.9375
3,821,0.07022503,0.96875
3,822,0.18244416,0.9375
3,823,0.307901,0.875
3,824,0.31188875,0.78125
3,825,0.14743143,0.9375
3,826,0.22073008,0.875
3,827,0.089914724,1.0
3,828,0.3339073,0.84375
3,829,0.24702787,0.9375
3,830,0.25233707,0.875
3,831,0.162869,0.9375
3,832,0.13829574,0.9375
3,833,0.13773982,0.9375
3,834,0.16887394,0.96875
3,835,0.05473919,0.96875
3,836,0.21115506,0.875
3,837,0.1097417,0.9375
3,838,0.20022772,0.9375
3,839,0.41744912,0.8125
3,840,0.103165716,0.96875
3,841,0.055031978,1.0
3,842,0.17550221,0.9375
3,843,0.22415294,0.90625
3,844,0.14554402,0.9375
3,845,0.04849494,1.0
3,846,0.11920374,0.9375
3,847,0.31145096,0.84375
3,848,0.29488498,0.875
3,849,0.24984202,0.90625
3,850,0.29022142,0.875
3,851,0.5079222,0.84375
3,852,0.09003342,0.96875
3,853,0.1947745,0.90625
3,854,0.17937417,0.90625
3,855,0.15577541,0.9375
3,856,0.17753449,0.90625
3,857,0.17118374,0.90625
3,858,0.079897225,0.96875
3,859,0.1878125,0.90625
3,860,0.41093728,0.875
3,861,0.22235334,0.875
3,862,0.17221129,0.90625
3,863,0.17559879,0.90625
3,864,0.08150343,1.0
3,865,0.35660633,0.84375
3,866,0.26213923,0.875
3,867,0.09726601,1.0
3,868,0.085647255,0.96875
3,869,0.13501571,0.9375
3,870,0.27718025,0.90625
3,871,0.27515015,0.8125
3,872,0.21222469,0.9375
3,873,0.11671408,0.96875
3,874,0.2493284,0.875
3,875,0.04679425,1.0
3,876,0.04215495,1.0
3,877,0.19365656,0.9375
3,878,0.08783896,1.0
3,879,0.08093557,0.96875
3,880,0.19717777,0.9375
3,881,0.16843139,0.9375
3,882,0.10162817,0.96875
3,883,0.1150958,0.9375
3,884,0.15429388,0.96875
3,885,0.12446161,0.96875
3,886,0.1016842,1.0
3,887,0.10133672,0.96875
3,888,0.29854918,0.84375
3,889,0.11305338,0.96875
3,890,0.18639745,0.9375
3,891,0.12411055,0.96875
3,892,0.16367081,0.90625
3,893,0.23386505,0.875
3,894,0.17261504,0.96875
3,895,0.14804743,0.90625
3,896,0.39384586,0.84375
3,897,0.14535533,0.90625
3,898,0.21353596,0.90625
3,899,0.09899597,1.0
3,900,0.18936665,0.9375
3,901,0.049439304,1.0
3,902,0.20463598,0.90625
3,903,0.3120065,0.90625
3,904,0.27361044,0.875
3,905,0.154635,0.9375
3,906,0.32976013,0.875
3,907,0.2515085,0.875
3,908,0.3217534,0.875
3,909,0.024008,1.0
3,910,0.5107948,0.78125
3,911,0.5365952,0.71875
3,912,0.07827119,0.96875
3,913,0.13728334,0.90625
3,914,0.17871074,0.9375
3,915,0.15004665,0.9375
3,916,0.24952675,0.90625
3,917,0.16221227,0.90625
3,918,0.1714109,0.9375
3,919,0.08502282,0.96875
3,920,0.12303151,0.96875
3,921,0.077482834,1.0
3,922,0.15140647,0.9375
3,923,0.07172149,0.96875
3,924,0.34020185,0.84375
3,925,0.112951145,0.9375
3,926,0.3546729,0.84375
3,927,0.116009325,0.9375
3,928,0.10616144,0.96875
3,929,0.14128427,0.9375
3,930,0.14169443,0.90625
3,931,0.16289261,0.9375
3,932,0.12591632,0.90625
3,933,0.20780894,0.90625
3,934,0.17088011,0.96875
3,935,0.07223477,1.0
3,936,0.14994153,0.90625
3,937,0.11377997,0.96875
3,938,0.1674964,0.90625
3,939,0.21750954,0.9375
3,940,0.23242706,0.90625
3,941,0.09952413,0.9375
3,942,0.11954708,0.96875
3,943,0.16868173,0.9375
3,944,0.29003358,0.8125
3,945,0.2908292,0.9375
