epoch,batch,train_loss,train_accuracy
1.0,100.0,0.19255197,0.90625
1.0,101.0,0.25295237,0.890625
1.0,102.0,0.18105832,0.875
1.0,103.0,0.30334014,0.890625
1.0,104.0,0.110688604,0.9375
1.0,105.0,0.1852086,0.921875
1.0,106.0,0.17872982,0.921875
1.0,107.0,0.18381196,0.90625
1.0,108.0,0.22215058,0.9375
1.0,109.0,0.14987504,0.90625
1.0,110.0,0.17454238,0.90625
1.0,111.0,0.29339477,0.859375
1.0,112.0,0.1411374,0.9375
1.0,113.0,0.28000805,0.84375
1.0,114.0,0.14016593,0.90625
1.0,115.0,0.14791638,0.9375
1.0,116.0,0.38110682,0.796875
1.0,117.0,0.22545902,0.890625
1.0,118.0,0.250467,0.859375
1.0,119.0,0.24041115,0.90625
1.0,120.0,0.18815178,0.9375
1.0,121.0,0.1330071,0.953125
1.0,122.0,0.10478307,0.953125
1.0,123.0,0.13974352,0.921875
1.0,124.0,0.25059345,0.890625
1.0,125.0,0.18141885,0.921875
1.0,126.0,0.18737917,0.90625
1.0,127.0,0.16981706,0.90625
1.0,128.0,0.13152485,0.96875
1.0,129.0,0.13643222,0.953125
1.0,130.0,0.1458493,0.921875
1.0,131.0,0.19491193,0.921875
1.0,132.0,0.18624344,0.921875
1.0,133.0,0.14467686,0.9375
1.0,134.0,0.12827843,0.953125
1.0,135.0,0.12773041,0.953125
1.0,136.0,0.12601343,0.953125
1.0,137.0,0.31314015,0.875
1.0,138.0,0.12048804,0.9375
1.0,139.0,0.16457096,0.953125
1.0,140.0,0.11217943,0.953125
1.0,141.0,0.18395737,0.9375
1.0,142.0,0.3661188,0.8125
1.0,143.0,0.37862465,0.828125
1.0,144.0,0.19707516,0.890625
1.0,145.0,0.114406064,0.953125
1.0,146.0,0.20353587,0.90625
1.0,147.0,0.26048136,0.875
1.0,148.0,0.094304286,0.984375
1.0,149.0,0.18071458,0.953125
1.0,150.0,0.18428685,0.90625
1.0,151.0,0.15159456,0.953125
1.0,152.0,0.17320639,0.921875
1.0,153.0,0.16652775,0.953125
1.0,154.0,0.1903153,0.96875
1.0,155.0,0.21809004,0.90625
1.0,156.0,0.12356004,0.953125
1.0,157.0,0.1868028,0.921875
1.0,158.0,0.11098857,0.9375
1.0,159.0,0.14258587,0.9375
1.0,160.0,0.2262496,0.921875
1.0,161.0,0.15067075,0.921875
1.0,162.0,0.22801279,0.90625
1.0,163.0,0.1258459,0.953125
1.0,164.0,0.19638416,0.90625
1.0,165.0,0.14026,0.953125
1.0,166.0,0.11517824,0.953125
1.0,167.0,0.2466113,0.90625
1.0,168.0,0.12770961,0.9375
1.0,169.0,0.29808667,0.921875
1.0,170.0,0.1998011,0.90625
1.0,171.0,0.110240124,0.9375
1.0,172.0,0.07890107,0.96875
1.0,173.0,0.035982296,1.0
1.0,174.0,0.13244745,0.9375
1.0,175.0,0.08866512,0.96875
1.0,176.0,0.072401114,0.984375
1.0,177.0,0.17785007,0.90625
1.0,178.0,0.24603987,0.90625
1.0,179.0,0.14606561,0.90625
1.0,180.0,0.085914455,0.953125
1.0,181.0,0.1797526,0.953125
1.0,182.0,0.19272996,0.953125
1.0,183.0,0.1379929,0.90625
1.0,184.0,0.19630799,0.921875
1.0,185.0,0.322407,0.875
1.0,186.0,0.104819424,0.96875
1.0,187.0,0.14021638,0.9375
1.0,188.0,0.20167021,0.9375
2.0,189.0,0.18191992,0.921875
2.0,190.0,0.11903532,0.953125
2.0,191.0,0.12173218,0.9375
2.0,192.0,0.20196337,0.890625
2.0,193.0,0.07362648,0.984375
2.0,194.0,0.16716947,0.921875
2.0,195.0,0.321827,0.875
2.0,196.0,0.1589685,0.9375
2.0,197.0,0.23273897,0.84375
2.0,198.0,0.18829043,0.90625
2.0,199.0,0.12428899,0.953125
2.0,200.0,0.09723424,0.96875
2.0,201.0,0.0935609,0.96875
2.0,202.0,0.14856645,0.953125
2.0,203.0,0.20147724,0.921875
2.0,204.0,0.30858356,0.859375
2.0,205.0,0.26095638,0.859375
2.0,206.0,0.22029622,0.875
2.0,207.0,0.07875563,0.984375
2.0,208.0,0.1470375,0.953125
2.0,209.0,0.0600825,0.96875
2.0,210.0,0.10425018,0.9375
2.0,211.0,0.3240353,0.875
2.0,212.0,0.062924065,0.984375
2.0,213.0,0.24925564,0.90625
2.0,214.0,0.11417323,0.96875
2.0,215.0,0.31513423,0.875
2.0,216.0,0.2566244,0.890625
2.0,217.0,0.1493542,0.90625
2.0,218.0,0.13020705,0.96875
2.0,219.0,0.11344418,0.953125
2.0,220.0,0.12881602,0.921875
2.0,221.0,0.117152944,0.953125
2.0,222.0,0.08236386,0.96875
2.0,223.0,0.13228652,0.953125
2.0,224.0,0.1528564,0.9375
2.0,225.0,0.21801819,0.890625
2.0,226.0,0.09399713,0.96875
2.0,227.0,0.16488823,0.921875
2.0,228.0,0.10347706,0.9375
2.0,229.0,0.11772397,0.96875
2.0,230.0,0.08053922,0.9375
2.0,231.0,0.15651074,0.96875
2.0,232.0,0.14210421,0.953125
2.0,233.0,0.070403576,0.984375
2.0,234.0,0.24266225,0.875
2.0,235.0,0.13472715,0.9375
2.0,236.0,0.12998879,0.9375
2.0,237.0,0.08916179,0.96875
2.0,238.0,0.08811959,0.96875
2.0,239.0,0.12208183,0.953125
2.0,240.0,0.13633576,0.921875
2.0,241.0,0.2017581,0.921875
2.0,242.0,0.08044133,0.953125
2.0,243.0,0.21883474,0.9375
2.0,244.0,0.23982896,0.90625
2.0,245.0,0.076047175,0.984375
2.0,246.0,0.11210061,0.953125
2.0,247.0,0.28336102,0.875
2.0,248.0,0.24344333,0.921875
2.0,249.0,0.17790978,0.9375
2.0,250.0,0.09798949,0.953125
2.0,251.0,0.08756072,0.953125
2.0,252.0,0.15143566,0.921875
2.0,253.0,0.23684849,0.9375
2.0,254.0,0.3979747,0.84375
2.0,255.0,0.23292828,0.9375
2.0,256.0,0.13784473,0.953125
2.0,257.0,0.09162408,0.96875
2.0,258.0,0.17991415,0.890625
2.0,259.0,0.07049064,0.984375
2.0,260.0,0.22591163,0.875
2.0,261.0,0.1325963,0.9375
2.0,262.0,0.12254363,0.9375
2.0,263.0,0.1394745,0.953125
2.0,264.0,0.33117592,0.890625
2.0,265.0,0.16469847,0.96875
2.0,266.0,0.32249027,0.875
2.0,267.0,0.14183308,0.953125
2.0,268.0,0.16206282,0.90625
2.0,269.0,0.15526155,0.921875
2.0,270.0,0.42499372,0.8125
2.0,271.0,0.19829868,0.921875
2.0,272.0,0.16798513,0.9375
2.0,273.0,0.21140239,0.921875
2.0,274.0,0.14813913,0.90625
2.0,275.0,0.0954772,0.953125
2.0,276.0,0.14850518,0.90625
2.0,277.0,0.3003011,0.890625
2.0,278.0,0.10614918,0.96875
2.0,279.0,0.12371951,0.9375
2.0,280.0,0.16081548,0.9375
2.0,281.0,0.09079507,0.953125
2.0,282.0,0.10188703,0.953125
2.0,283.0,0.17713366,0.9375
2.0,284.0,0.13503568,0.96875
2.0,285.0,0.13166067,0.984375
2.0,286.0,0.14834717,0.96875
2.0,287.0,0.13851652,0.953125
2.0,288.0,0.051989943,0.984375
2.0,289.0,0.14440611,0.953125
2.0,290.0,0.14489354,0.90625
2.0,291.0,0.116780214,0.953125
2.0,292.0,0.16394125,0.9375
2.0,293.0,0.17886627,0.890625
2.0,294.0,0.13770504,0.90625
2.0,295.0,0.15670268,0.9375
2.0,296.0,0.048354335,0.984375
2.0,297.0,0.08794852,0.984375
2.0,298.0,0.14665307,0.9375
2.0,299.0,0.1656873,0.953125
2.0,300.0,0.09322779,0.984375
2.0,301.0,0.20381676,0.90625
2.0,302.0,0.0767195,0.984375
2.0,303.0,0.15356842,0.9375
2.0,304.0,0.1553969,0.9375
2.0,305.0,0.11084162,0.96875
2.0,306.0,0.35605773,0.8125
2.0,307.0,0.14735937,0.9375
2.0,308.0,0.07609631,0.984375
2.0,309.0,0.123734325,0.953125
2.0,310.0,0.111301444,0.984375
2.0,311.0,0.19927979,0.9375
2.0,312.0,0.19628221,0.90625
2.0,313.0,0.12827967,0.953125
2.0,314.0,0.15431125,0.90625
2.0,315.0,0.19451158,0.921875
2.0,316.0,0.056130666,0.96875
2.0,317.0,0.061516743,0.984375
2.0,318.0,0.17701076,0.921875
2.0,319.0,0.09303428,0.96875
2.0,320.0,0.14261234,0.96875
2.0,321.0,0.043485772,1.0
2.0,322.0,0.12053883,0.9375
2.0,323.0,0.1502423,0.9375
2.0,324.0,0.11906564,0.96875
2.0,325.0,0.113765895,0.96875
2.0,326.0,0.119004846,0.953125
2.0,327.0,0.053852096,0.984375
2.0,328.0,0.07540461,0.953125
2.0,329.0,0.088603534,0.953125
2.0,330.0,0.17482832,0.953125
2.0,331.0,0.0867019,0.953125
2.0,332.0,0.063835144,0.953125
2.0,333.0,0.12007745,0.9375
2.0,334.0,0.121149205,0.953125
2.0,335.0,0.08846088,0.96875
2.0,336.0,0.20640582,0.90625
2.0,337.0,0.14455919,0.953125
2.0,338.0,0.11241695,0.96875
2.0,339.0,0.12848625,0.9375
2.0,340.0,0.15836827,0.953125
2.0,341.0,0.0854037,0.984375
2.0,342.0,0.12815303,0.9375
2.0,343.0,0.0681624,0.984375
2.0,344.0,0.077204905,0.953125
2.0,345.0,0.04906904,0.984375
2.0,346.0,0.16747895,0.921875
2.0,347.0,0.058119908,0.984375
2.0,348.0,0.26154396,0.90625
2.0,349.0,0.16043916,0.96875
2.0,350.0,0.19916578,0.921875
2.0,351.0,0.08577956,0.96875
2.0,352.0,0.10177369,0.96875
2.0,353.0,0.106251605,0.96875
2.0,354.0,0.0884164,0.9375
2.0,355.0,0.07432335,0.984375
2.0,356.0,0.1219849,0.953125
2.0,357.0,0.10934332,0.96875
2.0,358.0,0.07101526,1.0
2.0,359.0,0.1762412,0.953125
2.0,360.0,0.05996409,0.96875
2.0,361.0,0.10288834,0.953125
2.0,362.0,0.24401794,0.953125
2.0,363.0,0.027899414,1.0
2.0,364.0,0.18918787,0.921875
2.0,365.0,0.1803988,0.90625
2.0,366.0,0.13995,0.921875
2.0,367.0,0.19250306,0.921875
2.0,368.0,0.19210298,0.90625
2.0,369.0,0.16836488,0.921875
2.0,370.0,0.11509558,0.953125
2.0,371.0,0.1693425,0.921875
2.0,372.0,0.119475685,0.96875
2.0,373.0,0.10818808,0.953125
2.0,374.0,0.13481116,0.953125
2.0,375.0,0.10775181,0.953125
2.0,376.0,0.31159002,0.875
3.0,377.0,0.22461787,0.890625
3.0,378.0,0.19501652,0.953125
3.0,379.0,0.27451354,0.90625
3.0,380.0,0.22847109,0.953125
3.0,381.0,0.101947546,0.96875
3.0,382.0,0.19728398,0.875
3.0,383.0,0.20557477,0.890625
3.0,384.0,0.21820842,0.890625
3.0,385.0,0.073232085,0.984375
3.0,386.0,0.118625954,0.953125
3.0,387.0,0.21444522,0.90625
3.0,388.0,0.2233884,0.921875
3.0,389.0,0.15203416,0.90625
3.0,390.0,0.13562496,0.96875
3.0,391.0,0.20791478,0.9375
3.0,392.0,0.07599366,0.96875
3.0,393.0,0.21389535,0.875
3.0,394.0,0.070509546,0.984375
3.0,395.0,0.11786549,0.96875
3.0,396.0,0.14656156,0.921875
3.0,397.0,0.1598246,0.9375
3.0,398.0,0.20686585,0.9375
3.0,399.0,0.09598982,0.984375
3.0,400.0,0.11161432,0.953125
3.0,401.0,0.29219964,0.90625
3.0,402.0,0.13438734,0.9375
3.0,403.0,0.112665355,0.953125
3.0,404.0,0.14784296,0.9375
3.0,405.0,0.07313725,0.984375
3.0,406.0,0.16881755,0.921875
3.0,407.0,0.11549479,0.96875
3.0,408.0,0.14835995,0.9375
3.0,409.0,0.13104247,0.96875
3.0,410.0,0.32145995,0.890625
3.0,411.0,0.2698825,0.890625
3.0,412.0,0.13794862,0.921875
3.0,413.0,0.093571216,0.984375
3.0,414.0,0.276987,0.90625
3.0,415.0,0.18253493,0.921875
3.0,416.0,0.18672746,0.953125
3.0,417.0,0.28851414,0.84375
3.0,418.0,0.13910435,0.953125
3.0,419.0,0.05962959,0.984375
3.0,420.0,0.12992823,0.953125
3.0,421.0,0.12624842,0.953125
3.0,422.0,0.31673366,0.90625
3.0,423.0,0.14568047,0.96875
3.0,424.0,0.16047849,0.96875
3.0,425.0,0.18048942,0.9375
3.0,426.0,0.19886413,0.921875
3.0,427.0,0.09801081,0.953125
3.0,428.0,0.18263195,0.921875
3.0,429.0,0.07462961,0.96875
3.0,430.0,0.2434812,0.953125
3.0,431.0,0.13253433,0.9375
3.0,432.0,0.06979978,0.96875
3.0,433.0,0.08666934,0.984375
3.0,434.0,0.06946463,0.96875
3.0,435.0,0.16161609,0.9375
3.0,436.0,0.21735345,0.9375
3.0,437.0,0.20733906,0.90625
3.0,438.0,0.1555271,0.9375
3.0,439.0,0.112545215,0.96875
3.0,440.0,0.086898364,0.96875
3.0,441.0,0.046486627,0.984375
3.0,442.0,0.11033607,0.984375
3.0,443.0,0.074273095,0.96875
3.0,444.0,0.12077321,0.96875
3.0,445.0,0.07519844,0.953125
3.0,446.0,0.09483126,0.96875
3.0,447.0,0.12133156,0.921875
3.0,448.0,0.1678384,0.9375
3.0,449.0,0.22103882,0.953125
3.0,450.0,0.14513168,0.9375
3.0,451.0,0.16258329,0.9375
3.0,452.0,0.100343995,0.96875
3.0,453.0,0.123459876,0.953125
3.0,454.0,0.16168377,0.921875
3.0,455.0,0.15706876,0.921875
3.0,456.0,0.05623772,0.96875
3.0,457.0,0.12556703,0.9375
3.0,458.0,0.11393256,0.96875
3.0,459.0,0.090115055,0.9375
3.0,460.0,0.13355316,0.953125
3.0,461.0,0.13943835,0.90625
3.0,462.0,0.24656413,0.90625
3.0,463.0,0.11561047,0.9375
3.0,464.0,0.10665279,0.953125
3.0,465.0,0.092375204,0.96875
3.0,466.0,0.17432357,0.921875
3.0,467.0,0.19444239,0.921875
3.0,468.0,0.12371613,0.9375
3.0,469.0,0.05746063,0.984375
3.0,470.0,0.0678057,0.984375
3.0,471.0,0.11092281,0.90625
3.0,472.0,0.073258586,0.96875
3.0,473.0,0.13085921,0.953125
3.0,474.0,0.09477428,0.96875
3.0,475.0,0.14566244,0.9375
3.0,476.0,0.2426048,0.9375
3.0,477.0,0.16265926,0.96875
3.0,478.0,0.122772075,0.96875
3.0,479.0,0.06565736,0.96875
3.0,480.0,0.060487192,0.96875
3.0,481.0,0.13426347,0.921875
3.0,482.0,0.2248584,0.90625
3.0,483.0,0.09640388,0.953125
3.0,484.0,0.043351598,0.984375
3.0,485.0,0.07190689,0.96875
3.0,486.0,0.071939014,0.96875
3.0,487.0,0.06532935,0.984375
3.0,488.0,0.04242882,0.984375
3.0,489.0,0.103749834,0.984375
3.0,490.0,0.032370616,0.984375
3.0,491.0,0.050996367,0.984375
3.0,492.0,0.04555923,1.0
3.0,493.0,0.06950438,0.984375
3.0,494.0,0.11437009,0.921875
3.0,495.0,0.06422305,0.984375
3.0,496.0,0.13304645,0.9375
3.0,497.0,0.1235641,0.9375
3.0,498.0,0.1657663,0.96875
3.0,499.0,0.07107676,0.9375
3.0,500.0,0.08737171,0.953125
3.0,501.0,0.08990783,0.984375
3.0,502.0,0.164819,0.921875
3.0,503.0,0.08373607,0.953125
3.0,504.0,0.05376597,0.984375
3.0,505.0,0.17356089,0.921875
3.0,506.0,0.06726589,0.96875
3.0,507.0,0.17250435,0.953125
3.0,508.0,0.087139174,0.984375
3.0,509.0,0.08150535,0.984375
3.0,510.0,0.11654517,0.9375
3.0,511.0,0.13133581,0.953125
3.0,512.0,0.1356574,0.9375
3.0,513.0,0.02252958,1.0
3.0,514.0,0.10315443,0.953125
3.0,515.0,0.023531105,1.0
3.0,516.0,0.09988582,0.953125
3.0,517.0,0.08537165,0.96875
3.0,518.0,0.109163,0.953125
3.0,519.0,0.052086122,0.984375
3.0,520.0,0.11670147,0.953125
3.0,521.0,0.10002068,0.953125
3.0,522.0,0.042267654,0.96875
3.0,523.0,0.1321324,0.984375
3.0,524.0,0.036075123,0.984375
3.0,525.0,0.28426716,0.90625
3.0,526.0,0.2376828,0.921875
3.0,527.0,0.11443715,0.9375
3.0,528.0,0.18290114,0.921875
3.0,529.0,0.23232552,0.921875
3.0,530.0,0.24761558,0.890625
3.0,531.0,0.16666675,0.953125
3.0,532.0,0.22743805,0.90625
3.0,533.0,0.105566785,0.9375
3.0,534.0,0.14528035,0.921875
3.0,535.0,0.15219772,0.921875
3.0,536.0,0.110692605,0.953125
3.0,537.0,0.12726386,0.96875
3.0,538.0,0.19849147,0.9375
3.0,539.0,0.104848266,0.96875
3.0,540.0,0.09116299,0.984375
3.0,541.0,0.10066298,0.953125
3.0,542.0,0.15809146,0.921875
3.0,543.0,0.13189375,0.9375
3.0,544.0,0.11244167,0.953125
3.0,545.0,0.1302547,0.96875
3.0,546.0,0.07973767,0.984375
3.0,547.0,0.15756324,0.890625
3.0,548.0,0.058931954,0.984375
3.0,549.0,0.07675814,0.96875
3.0,550.0,0.21032335,0.890625
3.0,551.0,0.12339412,0.953125
3.0,552.0,0.14193873,0.953125
3.0,553.0,0.24870113,0.90625
3.0,554.0,0.15354477,0.9375
3.0,555.0,0.06377954,0.96875
3.0,556.0,0.1590371,0.90625
3.0,557.0,0.06965914,0.96875
3.0,558.0,0.08152285,0.96875
3.0,559.0,0.12417633,0.921875
3.0,560.0,0.12156715,0.96875
3.0,561.0,0.061296828,0.96875
3.0,562.0,0.05536611,0.96875
3.0,563.0,0.0964583,0.953125
3.0,564.0,0.0291923,1.0
4.0,565.0,0.19965978,0.90625
4.0,566.0,0.09342514,0.96875
4.0,567.0,0.15691492,0.9375
4.0,568.0,0.091291234,0.953125
4.0,569.0,0.13153762,0.953125
4.0,570.0,0.21387629,0.90625
4.0,571.0,0.13916047,0.9375
4.0,572.0,0.10420346,0.953125
4.0,573.0,0.15488686,0.9375
4.0,574.0,0.08920344,0.984375
4.0,575.0,0.23414193,0.890625
4.0,576.0,0.10643664,0.9375
4.0,577.0,0.12487904,0.953125
4.0,578.0,0.20862065,0.875
4.0,579.0,0.09549485,0.953125
4.0,580.0,0.17462532,0.90625
4.0,581.0,0.16877756,0.90625
4.0,582.0,0.08158486,0.96875
4.0,583.0,0.21409954,0.90625
4.0,584.0,0.06464239,0.984375
4.0,585.0,0.2240669,0.921875
4.0,586.0,0.15031262,0.953125
4.0,587.0,0.07843051,0.984375
4.0,588.0,0.055048767,0.96875
4.0,589.0,0.046466313,0.984375
4.0,590.0,0.11562051,0.953125
4.0,591.0,0.08840377,0.984375
4.0,592.0,0.116813034,0.921875
4.0,593.0,0.087342806,0.96875
4.0,594.0,0.18591858,0.90625
4.0,595.0,0.05464482,0.984375
4.0,596.0,0.12075474,0.9375
4.0,597.0,0.07054156,0.984375
4.0,598.0,0.11291167,0.953125
4.0,599.0,0.13514915,0.90625
4.0,600.0,0.123177715,0.9375
4.0,601.0,0.084691934,0.96875
4.0,602.0,0.116660595,0.9375
4.0,603.0,0.0733192,0.953125
4.0,604.0,0.12543854,0.9375
4.0,605.0,0.115629636,0.953125
4.0,606.0,0.0883814,0.953125
4.0,607.0,0.10606888,0.953125
4.0,608.0,0.18922728,0.921875
4.0,609.0,0.16873951,0.9375
4.0,610.0,0.07599621,0.96875
4.0,611.0,0.09163828,0.9375
4.0,612.0,0.20124182,0.84375
4.0,613.0,0.053576168,0.984375
4.0,614.0,0.16806436,0.90625
4.0,615.0,0.075058594,0.96875
4.0,616.0,0.065546334,0.96875
4.0,617.0,0.060032178,0.96875
4.0,618.0,0.17236751,0.921875
4.0,619.0,0.0914447,0.96875
4.0,620.0,0.11401937,0.96875
4.0,621.0,0.022133276,1.0
4.0,622.0,0.14634241,0.96875
4.0,623.0,0.20295048,0.875
4.0,624.0,0.2522608,0.875
4.0,625.0,0.078604825,0.984375
4.0,626.0,0.18046452,0.90625
4.0,627.0,0.0950346,0.984375
4.0,628.0,0.05691207,0.984375
4.0,629.0,0.16211838,0.96875
4.0,630.0,0.13021095,0.953125
4.0,631.0,0.16449407,0.9375
4.0,632.0,0.24968529,0.921875
4.0,633.0,0.058687028,0.96875
4.0,634.0,0.076989956,0.96875
4.0,635.0,0.06516177,0.984375
4.0,636.0,0.07854833,0.96875
4.0,637.0,0.100871034,0.953125
4.0,638.0,0.054983716,0.984375
4.0,639.0,0.07385296,0.984375
4.0,640.0,0.055659395,0.984375
4.0,641.0,0.09449879,0.953125
4.0,642.0,0.043915443,0.984375
4.0,643.0,0.10512499,0.9375
4.0,644.0,0.0616367,1.0
4.0,645.0,0.12774473,0.953125
4.0,646.0,0.09677503,0.984375
4.0,647.0,0.041476693,0.984375
4.0,648.0,0.10298147,0.9375
4.0,649.0,0.088423386,0.96875
4.0,650.0,0.0889741,0.953125
4.0,651.0,0.21197261,0.921875
4.0,652.0,0.14593701,0.921875
4.0,653.0,0.06315475,0.96875
4.0,654.0,0.17719126,0.921875
4.0,655.0,0.14860468,0.9375
4.0,656.0,0.1200716,0.953125
4.0,657.0,0.03232797,1.0
4.0,658.0,0.05853285,0.96875
4.0,659.0,0.23486319,0.890625
4.0,660.0,0.047173794,0.984375
4.0,661.0,0.080864616,0.953125
4.0,662.0,0.10231606,0.96875
4.0,663.0,0.11522924,0.9375
4.0,664.0,0.1334409,0.9375
4.0,665.0,0.07008282,0.984375
4.0,666.0,0.09264545,0.953125
4.0,667.0,0.1640751,0.96875
4.0,668.0,0.23481771,0.9375
4.0,669.0,0.01821298,1.0
4.0,670.0,0.050001193,0.96875
4.0,671.0,0.04740601,0.984375
4.0,672.0,0.058113605,0.96875
4.0,673.0,0.07129773,0.96875
4.0,674.0,0.022471001,1.0
4.0,675.0,0.16278157,0.921875
4.0,676.0,0.025414553,1.0
4.0,677.0,0.06823298,0.984375
4.0,678.0,0.1340394,0.953125
4.0,679.0,0.06130101,0.953125
4.0,680.0,0.07443283,0.96875
4.0,681.0,0.13608274,0.921875
4.0,682.0,0.060149625,0.984375
4.0,683.0,0.058455475,0.984375
4.0,684.0,0.06402761,0.96875
4.0,685.0,0.12720257,0.9375
4.0,686.0,0.10428419,0.96875
4.0,687.0,0.07624197,0.984375
4.0,688.0,0.09727912,0.96875
4.0,689.0,0.1213988,0.9375
4.0,690.0,0.19884148,0.90625
4.0,691.0,0.071319625,0.984375
4.0,692.0,0.07219067,0.96875
4.0,693.0,0.104293324,0.96875
4.0,694.0,0.082623124,0.96875
4.0,695.0,0.067588,0.984375
4.0,696.0,0.18508051,0.96875
4.0,697.0,0.12327052,0.953125
4.0,698.0,0.18147539,0.921875
4.0,699.0,0.105213344,0.953125
4.0,700.0,0.21944444,0.921875
4.0,701.0,0.06777428,0.96875
4.0,702.0,0.15694399,0.9375
4.0,703.0,0.09558366,0.96875
4.0,704.0,0.074469596,0.953125
4.0,705.0,0.09728163,0.984375
4.0,706.0,0.05093229,0.984375
4.0,707.0,0.0798358,0.953125
4.0,708.0,0.041303948,0.984375
4.0,709.0,0.16266987,0.953125
4.0,710.0,0.10323637,0.96875
4.0,711.0,0.087614186,0.96875
4.0,712.0,0.15076694,0.9375
4.0,713.0,0.19824424,0.9375
4.0,714.0,0.059645377,0.953125
4.0,715.0,0.05147685,0.984375
4.0,716.0,0.20517173,0.921875
4.0,717.0,0.07482673,0.96875
4.0,718.0,0.35113233,0.859375
4.0,719.0,0.041542925,0.984375
4.0,720.0,0.035329334,1.0
4.0,721.0,0.22574607,0.921875
4.0,722.0,0.11521252,0.953125
4.0,723.0,0.09536759,0.953125
4.0,724.0,0.09560892,0.9375
4.0,725.0,0.080722235,0.953125
4.0,726.0,0.113772355,0.953125
4.0,727.0,0.092900276,0.96875
4.0,728.0,0.090526186,0.96875
4.0,729.0,0.13749142,0.9375
4.0,730.0,0.085842215,0.96875
4.0,731.0,0.10981345,0.96875
4.0,732.0,0.07756167,0.984375
4.0,733.0,0.039620448,0.984375
4.0,734.0,0.06214684,0.953125
4.0,735.0,0.11899313,0.953125
4.0,736.0,0.20662016,0.921875
