epoch,batch,train_loss,train_accuracy
1.0,106.0,0.55744725,0.78125
1.0,107.0,0.5526387,0.75
1.0,108.0,0.53137326,0.828125
1.0,109.0,0.45209408,0.875
1.0,110.0,0.5415646,0.796875
1.0,111.0,0.538626,0.765625
1.0,112.0,0.47634584,0.828125
1.0,113.0,0.535505,0.78125
1.0,114.0,0.569047,0.75
1.0,115.0,0.49027842,0.765625
1.0,116.0,0.49065953,0.8125
1.0,117.0,0.4521884,0.875
1.0,118.0,0.44041595,0.828125
1.0,119.0,0.57837903,0.75
1.0,120.0,0.6281111,0.6875
1.0,121.0,0.51275957,0.828125
1.0,122.0,0.51329696,0.796875
1.0,123.0,0.48725948,0.859375
1.0,124.0,0.5308753,0.75
1.0,125.0,0.60999364,0.765625
1.0,126.0,0.5296515,0.828125
1.0,127.0,0.46563357,0.859375
1.0,128.0,0.54586715,0.8125
1.0,129.0,0.6119512,0.734375
1.0,130.0,0.46841422,0.84375
1.0,131.0,0.4458759,0.875
1.0,132.0,0.5715742,0.71875
1.0,133.0,0.4700513,0.796875
1.0,134.0,0.5414115,0.78125
1.0,135.0,0.40683433,0.875
1.0,136.0,0.5918297,0.703125
1.0,137.0,0.49557,0.796875
1.0,138.0,0.49790102,0.8125
1.0,139.0,0.47852328,0.875
1.0,140.0,0.4640078,0.796875
1.0,141.0,0.47250673,0.84375
1.0,142.0,0.485033,0.828125
1.0,143.0,0.4632686,0.796875
1.0,144.0,0.55599254,0.765625
1.0,145.0,0.60432506,0.78125
1.0,146.0,0.5015842,0.8125
1.0,147.0,0.46915278,0.828125
1.0,148.0,0.5237236,0.8125
1.0,149.0,0.44430807,0.875
1.0,150.0,0.5430759,0.765625
1.0,151.0,0.5192462,0.75
1.0,152.0,0.48247233,0.8125
1.0,153.0,0.5827172,0.78125
1.0,154.0,0.5176836,0.78125
1.0,155.0,0.48312294,0.828125
1.0,156.0,0.5231138,0.796875
1.0,157.0,0.42178366,0.84375
1.0,158.0,0.5935357,0.75
1.0,159.0,0.51957256,0.796875
1.0,160.0,0.6556762,0.734375
1.0,161.0,0.54788464,0.703125
1.0,162.0,0.49607402,0.875
1.0,163.0,0.48363993,0.796875
1.0,164.0,0.450233,0.8125
1.0,165.0,0.43934256,0.8125
1.0,166.0,0.39859658,0.875
1.0,167.0,0.46280658,0.8125
1.0,168.0,0.57146364,0.734375
1.0,169.0,0.49674496,0.8125
1.0,170.0,0.5214963,0.796875
1.0,171.0,0.43206343,0.8125
1.0,172.0,0.48981562,0.796875
1.0,173.0,0.54090893,0.765625
1.0,174.0,0.53337866,0.78125
1.0,175.0,0.41548732,0.859375
1.0,176.0,0.49506897,0.8125
1.0,177.0,0.46410996,0.875
1.0,178.0,0.5494524,0.734375
1.0,179.0,0.45705158,0.875
1.0,180.0,0.5576556,0.78125
1.0,181.0,0.4470362,0.875
1.0,182.0,0.4243744,0.8125
1.0,183.0,0.50193995,0.765625
1.0,184.0,0.52617013,0.765625
1.0,185.0,0.47299936,0.859375
1.0,186.0,0.5878512,0.734375
1.0,187.0,0.46256226,0.78125
1.0,188.0,0.51932156,0.65625
2.0,189.0,0.44510365,0.890625
2.0,190.0,0.5567065,0.765625
2.0,191.0,0.5460307,0.8125
2.0,192.0,0.38456786,0.875
2.0,193.0,0.53767747,0.734375
2.0,194.0,0.5355889,0.84375
2.0,195.0,0.43862015,0.859375
2.0,196.0,0.4694516,0.734375
2.0,197.0,0.47495836,0.875
2.0,198.0,0.40827036,0.875
2.0,199.0,0.4549099,0.859375
2.0,200.0,0.5085984,0.8125
2.0,201.0,0.47145537,0.859375
2.0,202.0,0.38542026,0.859375
2.0,203.0,0.47324416,0.8125
2.0,204.0,0.5636466,0.703125
2.0,205.0,0.46700197,0.796875
2.0,206.0,0.42220086,0.8125
2.0,207.0,0.5027836,0.8125
2.0,208.0,0.4292494,0.875
2.0,209.0,0.45838475,0.78125
2.0,210.0,0.48687238,0.828125
2.0,211.0,0.45770708,0.828125
2.0,212.0,0.39309686,0.875
2.0,213.0,0.4876215,0.8125
2.0,214.0,0.4972843,0.796875
2.0,215.0,0.4467337,0.8125
2.0,216.0,0.48906514,0.75
2.0,217.0,0.47853628,0.84375
2.0,218.0,0.48204938,0.78125
2.0,219.0,0.49869412,0.78125
2.0,220.0,0.42792708,0.875
2.0,221.0,0.4270061,0.84375
2.0,222.0,0.46253815,0.8125
2.0,223.0,0.39096034,0.859375
2.0,224.0,0.45688802,0.8125
2.0,225.0,0.47237125,0.828125
2.0,226.0,0.34025112,0.90625
2.0,227.0,0.46580616,0.828125
2.0,228.0,0.4450191,0.875
2.0,229.0,0.4272469,0.859375
2.0,230.0,0.52046895,0.734375
2.0,231.0,0.40738136,0.875
2.0,232.0,0.50964516,0.8125
2.0,233.0,0.464105,0.8125
2.0,234.0,0.41409153,0.8125
2.0,235.0,0.47358975,0.78125
2.0,236.0,0.42272815,0.875
2.0,237.0,0.49379987,0.8125
2.0,238.0,0.406299,0.84375
2.0,239.0,0.50639147,0.8125
2.0,240.0,0.5138401,0.796875
2.0,241.0,0.5256326,0.765625
2.0,242.0,0.4857117,0.796875
2.0,243.0,0.4656002,0.859375
2.0,244.0,0.51963377,0.734375
2.0,245.0,0.43661764,0.8125
2.0,246.0,0.45572802,0.796875
2.0,247.0,0.43454635,0.828125
2.0,248.0,0.4686406,0.828125
2.0,249.0,0.37894052,0.859375
2.0,250.0,0.47817063,0.828125
2.0,251.0,0.57056516,0.796875
2.0,252.0,0.42363432,0.875
2.0,253.0,0.43699393,0.828125
2.0,254.0,0.42244038,0.796875
2.0,255.0,0.46911728,0.828125
2.0,256.0,0.56478703,0.671875
2.0,257.0,0.45291382,0.84375
2.0,258.0,0.45711127,0.796875
2.0,259.0,0.42612675,0.828125
2.0,260.0,0.38853368,0.859375
2.0,261.0,0.4279366,0.859375
2.0,262.0,0.42130116,0.796875
2.0,263.0,0.45532265,0.765625
2.0,264.0,0.41026697,0.84375
2.0,265.0,0.39448333,0.859375
2.0,266.0,0.45287487,0.84375
2.0,267.0,0.44043761,0.859375
2.0,268.0,0.39451662,0.84375
2.0,269.0,0.38244346,0.875
2.0,270.0,0.40362075,0.8125
2.0,271.0,0.36403766,0.9375
2.0,272.0,0.3444897,0.90625
2.0,273.0,0.42456594,0.796875
2.0,274.0,0.48527768,0.78125
2.0,275.0,0.39532995,0.828125
2.0,276.0,0.4623552,0.796875
2.0,277.0,0.40444347,0.84375
2.0,278.0,0.38064682,0.90625
2.0,279.0,0.44665062,0.859375
2.0,280.0,0.4334963,0.859375
2.0,281.0,0.49185845,0.78125
2.0,282.0,0.49825004,0.765625
2.0,283.0,0.43990523,0.859375
2.0,284.0,0.4251531,0.84375
2.0,285.0,0.52388865,0.796875
2.0,286.0,0.4983293,0.796875
2.0,287.0,0.520454,0.765625
2.0,288.0,0.4075914,0.828125
2.0,289.0,0.4198337,0.78125
2.0,290.0,0.373583,0.84375
2.0,291.0,0.38372242,0.875
2.0,292.0,0.46112853,0.828125
2.0,293.0,0.5052234,0.75
2.0,294.0,0.3902862,0.890625
2.0,295.0,0.50769264,0.734375
2.0,296.0,0.42833936,0.8125
2.0,297.0,0.32993296,0.890625
2.0,298.0,0.44374344,0.8125
2.0,299.0,0.3928153,0.890625
2.0,300.0,0.47686836,0.84375
2.0,301.0,0.37192395,0.8125
2.0,302.0,0.54694635,0.703125
2.0,303.0,0.40541318,0.859375
2.0,304.0,0.44554058,0.84375
2.0,305.0,0.50709814,0.8125
2.0,306.0,0.47537768,0.8125
2.0,307.0,0.4074754,0.859375
2.0,308.0,0.44593793,0.796875
2.0,309.0,0.574188,0.8125
2.0,310.0,0.46729583,0.78125
2.0,311.0,0.60171366,0.671875
2.0,312.0,0.38400865,0.828125
2.0,313.0,0.4117367,0.84375
2.0,314.0,0.409338,0.828125
2.0,315.0,0.5048378,0.8125
2.0,316.0,0.44716686,0.828125
2.0,317.0,0.4279062,0.84375
2.0,318.0,0.36677343,0.84375
2.0,319.0,0.40467244,0.859375
2.0,320.0,0.336965,0.921875
2.0,321.0,0.39996478,0.859375
2.0,322.0,0.44509527,0.8125
2.0,323.0,0.3910656,0.828125
2.0,324.0,0.49363956,0.828125
2.0,325.0,0.4729259,0.765625
2.0,326.0,0.46157694,0.78125
2.0,327.0,0.38805363,0.9375
2.0,328.0,0.43533924,0.796875
2.0,329.0,0.40688536,0.84375
2.0,330.0,0.55993223,0.8125
2.0,331.0,0.43490043,0.8125
2.0,332.0,0.3862245,0.875
2.0,333.0,0.3854008,0.828125
2.0,334.0,0.39120004,0.875
2.0,335.0,0.42446348,0.859375
2.0,336.0,0.33401126,0.875
2.0,337.0,0.35737172,0.890625
2.0,338.0,0.4706475,0.78125
2.0,339.0,0.40437108,0.84375
2.0,340.0,0.3607481,0.875
2.0,341.0,0.39740708,0.84375
2.0,342.0,0.48487815,0.796875
2.0,343.0,0.35496154,0.890625
2.0,344.0,0.38709316,0.84375
2.0,345.0,0.39802718,0.90625
2.0,346.0,0.4063158,0.859375
2.0,347.0,0.37666506,0.890625
2.0,348.0,0.43182638,0.8125
2.0,349.0,0.50528175,0.78125
2.0,350.0,0.4409178,0.8125
2.0,351.0,0.38937852,0.890625
2.0,352.0,0.44210264,0.8125
2.0,353.0,0.3916391,0.875
2.0,354.0,0.4494111,0.8125
2.0,355.0,0.46433553,0.796875
2.0,356.0,0.37066537,0.875
2.0,357.0,0.4700598,0.765625
2.0,358.0,0.29153156,0.921875
2.0,359.0,0.3839642,0.84375
2.0,360.0,0.39716554,0.875
2.0,361.0,0.44040325,0.8125
2.0,362.0,0.42095608,0.84375
2.0,363.0,0.3806447,0.84375
2.0,364.0,0.5508487,0.765625
2.0,365.0,0.37668872,0.875
2.0,366.0,0.4727991,0.796875
2.0,367.0,0.4535355,0.796875
2.0,368.0,0.4344448,0.84375
2.0,369.0,0.4865937,0.796875
2.0,370.0,0.4010618,0.84375
2.0,371.0,0.40860942,0.78125
2.0,372.0,0.3538456,0.859375
2.0,373.0,0.41355938,0.84375
2.0,374.0,0.37897864,0.859375
2.0,375.0,0.36863038,0.90625
2.0,376.0,0.5154841,0.78125
3.0,377.0,0.52811,0.75
3.0,378.0,0.41868874,0.828125
3.0,379.0,0.37167755,0.875
3.0,380.0,0.49012816,0.75
3.0,381.0,0.43770507,0.8125
3.0,382.0,0.5083378,0.796875
3.0,383.0,0.44840667,0.828125
3.0,384.0,0.4683244,0.796875
3.0,385.0,0.5330992,0.75
3.0,386.0,0.3916566,0.84375
3.0,387.0,0.4572227,0.859375
3.0,388.0,0.46772337,0.828125
3.0,389.0,0.41496104,0.8125
3.0,390.0,0.4947652,0.78125
3.0,391.0,0.45732144,0.828125
3.0,392.0,0.3390772,0.875
3.0,393.0,0.3907723,0.796875
3.0,394.0,0.46774507,0.78125
3.0,395.0,0.37720904,0.84375
3.0,396.0,0.4368077,0.78125
3.0,397.0,0.4251425,0.875
3.0,398.0,0.38754815,0.828125
3.0,399.0,0.50528884,0.734375
3.0,400.0,0.3502815,0.875
3.0,401.0,0.47067583,0.796875
3.0,402.0,0.44743207,0.828125
3.0,403.0,0.379092,0.859375
3.0,404.0,0.44402942,0.796875
3.0,405.0,0.40250516,0.8125
3.0,406.0,0.3939283,0.90625
3.0,407.0,0.5190778,0.765625
3.0,408.0,0.31535366,0.890625
3.0,409.0,0.34800893,0.84375
3.0,410.0,0.4390037,0.8125
3.0,411.0,0.35811254,0.875
3.0,412.0,0.40913278,0.859375
3.0,413.0,0.44423229,0.796875
3.0,414.0,0.49237394,0.75
3.0,415.0,0.4352216,0.796875
3.0,416.0,0.42066598,0.828125
3.0,417.0,0.45129916,0.8125
3.0,418.0,0.430998,0.8125
3.0,419.0,0.39072835,0.875
3.0,420.0,0.31295827,0.859375
3.0,421.0,0.4509263,0.75
3.0,422.0,0.3087487,0.921875
3.0,423.0,0.28734294,0.921875
3.0,424.0,0.5419908,0.765625
3.0,425.0,0.5224192,0.75
3.0,426.0,0.46520996,0.828125
3.0,427.0,0.33544993,0.859375
3.0,428.0,0.3638006,0.84375
3.0,429.0,0.40358105,0.859375
3.0,430.0,0.34457627,0.84375
3.0,431.0,0.40145025,0.859375
3.0,432.0,0.38824403,0.875
3.0,433.0,0.46809906,0.796875
3.0,434.0,0.3939155,0.828125
3.0,435.0,0.35720482,0.859375
3.0,436.0,0.34038705,0.875
3.0,437.0,0.46981928,0.8125
3.0,438.0,0.4062405,0.859375
3.0,439.0,0.4157279,0.796875
3.0,440.0,0.3422306,0.921875
3.0,441.0,0.3773006,0.890625
3.0,442.0,0.3990138,0.859375
3.0,443.0,0.3322834,0.875
3.0,444.0,0.4686544,0.828125
3.0,445.0,0.31811577,0.90625
3.0,446.0,0.37622136,0.828125
3.0,447.0,0.42714983,0.859375
3.0,448.0,0.3531443,0.875
3.0,449.0,0.35222077,0.8125
3.0,450.0,0.39798364,0.8125
3.0,451.0,0.40197185,0.859375
3.0,452.0,0.44324717,0.859375
3.0,453.0,0.5217897,0.8125
3.0,454.0,0.46274167,0.828125
3.0,455.0,0.3402807,0.921875
3.0,456.0,0.4080067,0.828125
3.0,457.0,0.4615038,0.765625
3.0,458.0,0.3500829,0.90625
3.0,459.0,0.35605484,0.921875
3.0,460.0,0.38117182,0.84375
3.0,461.0,0.3630925,0.875
3.0,462.0,0.37161556,0.875
3.0,463.0,0.38067868,0.859375
3.0,464.0,0.27803245,0.9375
3.0,465.0,0.41728264,0.828125
3.0,466.0,0.39520937,0.84375
3.0,467.0,0.40931666,0.8125
3.0,468.0,0.25676355,0.96875
3.0,469.0,0.3596229,0.84375
3.0,470.0,0.37623653,0.84375
3.0,471.0,0.396353,0.875
3.0,472.0,0.4151008,0.84375
3.0,473.0,0.43228513,0.78125
3.0,474.0,0.3606664,0.890625
3.0,475.0,0.3664043,0.859375
3.0,476.0,0.34215415,0.859375
3.0,477.0,0.3456433,0.890625
3.0,478.0,0.4142266,0.828125
3.0,479.0,0.4852662,0.8125
3.0,480.0,0.37653974,0.8125
3.0,481.0,0.42053202,0.796875
3.0,482.0,0.49782345,0.796875
3.0,483.0,0.41954833,0.828125
3.0,484.0,0.48810327,0.78125
3.0,485.0,0.51078147,0.796875
3.0,486.0,0.42089924,0.8125
3.0,487.0,0.57362694,0.734375
3.0,488.0,0.46834078,0.765625
3.0,489.0,0.5220003,0.71875
3.0,490.0,0.45134494,0.765625
3.0,491.0,0.31438184,0.875
3.0,492.0,0.32604274,0.890625
3.0,493.0,0.3405198,0.875
3.0,494.0,0.397782,0.84375
3.0,495.0,0.2910833,0.890625
3.0,496.0,0.41929302,0.875
3.0,497.0,0.35280463,0.859375
3.0,498.0,0.38002986,0.84375
3.0,499.0,0.35036546,0.859375
3.0,500.0,0.39934233,0.875
3.0,501.0,0.40153223,0.859375
3.0,502.0,0.28887543,0.90625
3.0,503.0,0.3900713,0.8125
3.0,504.0,0.55796653,0.859375
3.0,505.0,0.40490067,0.828125
3.0,506.0,0.3669725,0.859375
3.0,507.0,0.36826497,0.859375
3.0,508.0,0.40419424,0.8125
3.0,509.0,0.40718597,0.8125
3.0,510.0,0.33530128,0.84375
3.0,511.0,0.483075,0.796875
3.0,512.0,0.35439175,0.84375
3.0,513.0,0.43442506,0.765625
3.0,514.0,0.40780216,0.84375
3.0,515.0,0.44640788,0.828125
3.0,516.0,0.4078755,0.796875
3.0,517.0,0.36944947,0.859375
3.0,518.0,0.48155615,0.8125
3.0,519.0,0.43489048,0.828125
3.0,520.0,0.43665686,0.84375
3.0,521.0,0.49331275,0.765625
3.0,522.0,0.40876076,0.828125
3.0,523.0,0.38189536,0.84375
3.0,524.0,0.37056237,0.859375
3.0,525.0,0.45405093,0.765625
3.0,526.0,0.37766287,0.84375
3.0,527.0,0.32481554,0.84375
3.0,528.0,0.38255858,0.796875
3.0,529.0,0.46699265,0.859375
3.0,530.0,0.32585514,0.890625
3.0,531.0,0.57068646,0.734375
3.0,532.0,0.5297534,0.703125
3.0,533.0,0.3750273,0.796875
3.0,534.0,0.4626392,0.796875
3.0,535.0,0.37837365,0.90625
3.0,536.0,0.42712077,0.859375
3.0,537.0,0.4420945,0.84375
3.0,538.0,0.47458017,0.78125
3.0,539.0,0.4228561,0.875
3.0,540.0,0.3758536,0.875
3.0,541.0,0.41054648,0.828125
3.0,542.0,0.3497317,0.875
3.0,543.0,0.41706958,0.796875
3.0,544.0,0.37523058,0.828125
3.0,545.0,0.35626513,0.890625
3.0,546.0,0.41627324,0.84375
3.0,547.0,0.37029293,0.8125
3.0,548.0,0.34555498,0.84375
3.0,549.0,0.3941239,0.859375
3.0,550.0,0.5893523,0.765625
3.0,551.0,0.4456781,0.8125
3.0,552.0,0.43954378,0.75
3.0,553.0,0.35572305,0.890625
3.0,554.0,0.4049059,0.84375
3.0,555.0,0.29040667,0.90625
3.0,556.0,0.3479568,0.90625
3.0,557.0,0.33539316,0.84375
3.0,558.0,0.4831374,0.8125
3.0,559.0,0.38700947,0.8125
3.0,560.0,0.3672349,0.859375
3.0,561.0,0.42700723,0.765625
3.0,562.0,0.4203061,0.859375
3.0,563.0,0.3376453,0.890625
3.0,564.0,0.47686815,0.84375
4.0,565.0,0.41842458,0.765625
4.0,566.0,0.422993,0.875
4.0,567.0,0.33700317,0.859375
4.0,568.0,0.43872723,0.8125
4.0,569.0,0.40135124,0.796875
4.0,570.0,0.3180066,0.875
4.0,571.0,0.42678475,0.859375
4.0,572.0,0.36066046,0.84375
4.0,573.0,0.36509603,0.921875
4.0,574.0,0.34334236,0.859375
4.0,575.0,0.31636393,0.890625
4.0,576.0,0.34900254,0.84375
4.0,577.0,0.48649138,0.828125
4.0,578.0,0.43493712,0.796875
4.0,579.0,0.43547976,0.828125
4.0,580.0,0.39242223,0.890625
4.0,581.0,0.31901315,0.890625
4.0,582.0,0.3951393,0.859375
4.0,583.0,0.41173664,0.828125
4.0,584.0,0.44116715,0.828125
4.0,585.0,0.3836642,0.828125
4.0,586.0,0.29029462,0.890625
4.0,587.0,0.4008808,0.890625
4.0,588.0,0.32241735,0.859375
4.0,589.0,0.34349722,0.859375
4.0,590.0,0.33897594,0.875
4.0,591.0,0.36964968,0.875
4.0,592.0,0.37311253,0.84375
4.0,593.0,0.35711926,0.859375
4.0,594.0,0.44912967,0.765625
4.0,595.0,0.36940756,0.859375
4.0,596.0,0.43003905,0.765625
4.0,597.0,0.46954557,0.78125
4.0,598.0,0.32287613,0.859375
4.0,599.0,0.53001934,0.78125
4.0,600.0,0.43471992,0.8125
4.0,601.0,0.34804705,0.84375
4.0,602.0,0.4953775,0.75
4.0,603.0,0.4359729,0.8125
4.0,604.0,0.4267432,0.765625
4.0,605.0,0.58389926,0.75
4.0,606.0,0.42571843,0.8125
4.0,607.0,0.40435228,0.859375
4.0,608.0,0.44928962,0.8125
4.0,609.0,0.371152,0.796875
4.0,610.0,0.40062916,0.84375
4.0,611.0,0.4326128,0.796875
4.0,612.0,0.34385145,0.890625
4.0,613.0,0.36921588,0.828125
4.0,614.0,0.4130945,0.828125
4.0,615.0,0.34666932,0.859375
4.0,616.0,0.5006839,0.78125
4.0,617.0,0.37203184,0.859375
4.0,618.0,0.42231706,0.828125
4.0,619.0,0.36310717,0.828125
4.0,620.0,0.39410967,0.828125
4.0,621.0,0.47999352,0.78125
4.0,622.0,0.35432434,0.84375
4.0,623.0,0.40319982,0.8125
4.0,624.0,0.38352585,0.890625
4.0,625.0,0.43407995,0.796875
4.0,626.0,0.41030118,0.8125
4.0,627.0,0.46762335,0.78125
4.0,628.0,0.42240408,0.78125
4.0,629.0,0.49129668,0.78125
4.0,630.0,0.27833334,0.890625
4.0,631.0,0.4252578,0.828125
4.0,632.0,0.4220959,0.875
4.0,633.0,0.30124444,0.875
4.0,634.0,0.35837734,0.859375
4.0,635.0,0.32614547,0.90625
4.0,636.0,0.42489102,0.84375
4.0,637.0,0.41752923,0.796875
4.0,638.0,0.37403023,0.84375
4.0,639.0,0.5381991,0.703125
4.0,640.0,0.41956696,0.8125
4.0,641.0,0.36856794,0.875
4.0,642.0,0.41838193,0.828125
4.0,643.0,0.30111265,0.890625
4.0,644.0,0.38353193,0.828125
4.0,645.0,0.3415242,0.875
4.0,646.0,0.37577623,0.828125
4.0,647.0,0.34894627,0.84375
4.0,648.0,0.33505717,0.859375
4.0,649.0,0.4345346,0.78125
4.0,650.0,0.29664034,0.90625
4.0,651.0,0.46683067,0.84375
4.0,652.0,0.28132161,0.890625
4.0,653.0,0.3333084,0.859375
4.0,654.0,0.3746253,0.828125
4.0,655.0,0.2802663,0.921875
4.0,656.0,0.44581413,0.796875
4.0,657.0,0.3601885,0.890625
4.0,658.0,0.51930666,0.78125
4.0,659.0,0.40418935,0.8125
4.0,660.0,0.40041277,0.828125
4.0,661.0,0.29235137,0.921875
4.0,662.0,0.5135641,0.8125
4.0,663.0,0.41898742,0.796875
4.0,664.0,0.41147825,0.796875
4.0,665.0,0.43045753,0.828125
4.0,666.0,0.35404885,0.859375
4.0,667.0,0.45262885,0.75
4.0,668.0,0.3239936,0.90625
4.0,669.0,0.4355459,0.796875
4.0,670.0,0.35762793,0.875
4.0,671.0,0.43443963,0.8125
4.0,672.0,0.40331835,0.828125
4.0,673.0,0.43617913,0.78125
4.0,674.0,0.2630687,0.921875
4.0,675.0,0.4155924,0.828125
4.0,676.0,0.3578475,0.828125
4.0,677.0,0.43530297,0.796875
4.0,678.0,0.3971247,0.875
4.0,679.0,0.28962046,0.875
4.0,680.0,0.3068983,0.859375
4.0,681.0,0.4318639,0.78125
4.0,682.0,0.39649275,0.84375
4.0,683.0,0.3337344,0.875
4.0,684.0,0.45537725,0.796875
4.0,685.0,0.5433502,0.765625
4.0,686.0,0.24412921,0.90625
4.0,687.0,0.22958818,0.90625
4.0,688.0,0.3123083,0.890625
4.0,689.0,0.39821613,0.828125
4.0,690.0,0.37322947,0.828125
4.0,691.0,0.34613842,0.90625
4.0,692.0,0.30310684,0.921875
4.0,693.0,0.33866596,0.84375
4.0,694.0,0.35890493,0.859375
4.0,695.0,0.4064383,0.84375
4.0,696.0,0.5532696,0.765625
4.0,697.0,0.34993687,0.859375
4.0,698.0,0.36906895,0.875
4.0,699.0,0.39449963,0.859375
4.0,700.0,0.3857361,0.875
4.0,701.0,0.46168327,0.78125
4.0,702.0,0.48583525,0.75
4.0,703.0,0.47815648,0.8125
4.0,704.0,0.3101508,0.859375
4.0,705.0,0.3312824,0.875
4.0,706.0,0.4650693,0.8125
4.0,707.0,0.3609457,0.84375
4.0,708.0,0.385031,0.8125
4.0,709.0,0.37099078,0.84375
4.0,710.0,0.3249584,0.8125
4.0,711.0,0.4100085,0.828125
4.0,712.0,0.39482313,0.8125
4.0,713.0,0.32806653,0.859375
4.0,714.0,0.3781452,0.84375
4.0,715.0,0.2907398,0.84375
4.0,716.0,0.30042133,0.890625
4.0,717.0,0.33829468,0.90625
4.0,718.0,0.39048278,0.828125
4.0,719.0,0.5234873,0.8125
4.0,720.0,0.485481,0.78125
4.0,721.0,0.4558493,0.78125
4.0,722.0,0.47158194,0.796875
4.0,723.0,0.2844289,0.890625
4.0,724.0,0.42311537,0.828125
4.0,725.0,0.4524576,0.75
4.0,726.0,0.46095905,0.8125
4.0,727.0,0.51523674,0.75
4.0,728.0,0.32031113,0.859375
4.0,729.0,0.33348966,0.859375
4.0,730.0,0.47067645,0.75
4.0,731.0,0.29421782,0.84375
4.0,732.0,0.3701221,0.84375
4.0,733.0,0.39033487,0.921875
4.0,734.0,0.3785931,0.859375
4.0,735.0,0.44401228,0.78125
4.0,736.0,0.30758283,0.875
4.0,737.0,0.43437964,0.828125
4.0,738.0,0.2790508,0.9375
4.0,739.0,0.30473712,0.890625
4.0,740.0,0.39017427,0.859375
